ax,ay,az,gx,gy,gz,beat_event
-0.967588,3.554209,8.612491,0.243902,2.926829,3.170732,0
-0.929268,3.650010,8.593330,-2.926829,-0.853659,-1.463415,0
-0.929268,3.592530,8.574170,4.390244,1.951220,-0.853659,0
-0.977168,3.650010,8.487949,-5.487805,0.365854,3.292683,0
-1.025068,3.563789,8.478370,5.731708,-3.780488,-0.243902,0
-1.025068,3.544629,8.468789,-1.463415,-0.975610,2.560976,0
-0.996328,3.467988,8.487949,-2.195122,-0.487805,3.292683,0
-1.034649,3.525469,8.526270,-1.585366,3.414634,-5.000000,0
-1.034649,3.544629,8.574170,-4.756098,-3.536585,3.414634,0
-0.862207,3.525469,8.545430,-4.756098,4.268293,0.731707,0
-0.996328,3.477569,8.468789,2.682927,-0.487805,-7.682927,0
-0.996328,3.506309,8.564590,2.926829,-6.463415,4.024390,0
-0.977168,3.506309,8.641231,1.341463,-3.902439,-0.731707,0
-0.996328,3.659590,8.622070,2.317073,3.048780,-0.609756,0
-0.958008,3.592530,8.660391,0.365854,3.536585,1.951220,0
-0.996328,3.563789,8.631651,-3.048780,1.951220,4.878049,0
-1.015488,3.630850,8.535850,3.048780,7.926829,-4.634147,0
-0.910107,3.592530,8.526270,4.634147,-0.243902,-9.390244,0
-1.044229,3.563789,8.459209,-2.682927,-5.853659,-2.317073,0
-1.005908,3.563789,8.487949,5.975610,0.365854,-0.731707,0
-0.986748,3.525469,8.535850,-0.731707,3.780488,0.853659,0
-0.967588,3.381768,8.392149,-6.585366,-5.975610,0.853659,0
-0.919688,3.467988,8.535850,-0.365854,-1.097561,-3.780488,0
-0.967588,3.554209,8.535850,4.146341,5.000000,1.097561,0
-0.881367,3.439248,8.507110,-0.365854,3.902439,-0.975610,0
-1.005908,3.592530,8.583751,5.000000,0.975610,1.829268,0
-0.938848,3.563789,8.535850,-6.219512,-0.609756,-6.585366,0
-1.005908,3.563789,8.602911,-2.195122,-2.804878,-1.951220,0
-0.986748,3.525469,8.468789,-6.219512,-3.536585,6.585366,0
-0.967588,3.573369,8.641231,-1.951220,-0.487805,2.682927,0
-0.977168,3.506309,8.583751,-2.195122,1.585366,4.878049,0
-1.005908,3.535049,8.650811,0.487805,2.073171,1.463415,0
-1.005908,3.630850,8.602911,-5.975610,2.317073,3.902439,0
-1.015488,3.515889,8.602911,1.219512,-2.560976,1.219512,0
-0.986748,3.592530,8.555010,-3.658537,-0.853659,-0.365854,0
-0.986748,3.544629,8.602911,-3.658537,2.804878,10.243902,0
-0.977168,3.467988,8.487949,1.585366,1.097561,2.195122,0
-1.005908,3.439248,8.507110,2.073171,1.707317,-1.219512,0
-0.958008,3.563789,8.555010,2.926829,-1.829268,-8.170732,0
-0.996328,3.554209,8.555010,-0.365854,1.585366,3.170732,0
-0.967588,3.429668,8.574170,1.951220,-0.487805,-1.463415,0
-0.977168,3.458408,8.478370,-0.731707,-2.317073,5.609756,0
-0.967588,3.525469,8.583751,7.804878,1.829268,-1.463415,0
-0.977168,3.592530,8.526270,0.487805,-0.609756,-4.756098,0
-1.005908,3.544629,8.411309,2.195122,-0.609756,-4.390244,0
-1.063389,3.515889,8.631651,-3.780488,2.195122,2.804878,0
-0.958008,3.525469,8.583751,0.853659,3.414634,2.560976,0
-1.044229,3.602109,8.602911,-0.487805,-1.341463,0.731707,0
-0.977168,3.563789,8.535850,1.829268,3.536585,2.317073,0
-0.986748,3.515889,8.545430,2.682927,6.707317,1.463415,0
-0.986748,3.506309,8.507110,-0.121951,1.219512,-2.682927,0
-0.938848,3.630850,8.679551,2.073171,-3.902439,2.195122,0
-0.977168,3.544629,8.583751,2.317073,0.365854,-3.414634,0
-0.986748,3.563789,8.574170,0.853659,-1.463415,2.560976,0
-1.034649,3.592530,8.535850,5.609756,-1.707317,3.658537,0
-0.986748,3.467988,8.535850,0.365854,4.268293,4.878049,0
-0.910107,3.487149,8.555010,-0.121951,2.317073,1.829268,0
-0.948428,3.506309,8.574170,-4.390244,-2.439024,5.731708,0
-0.996328,3.429668,8.516690,1.951220,4.024390,0.731707,0
-1.025068,3.467988,8.507110,-6.585366,4.024390,9.634147,0
-1.005908,3.458408,8.516690,1.219512,-4.878049,4.512195,0
-0.948428,3.592530,8.593330,2.317073,5.975610,5.731708,0
-1.015488,3.630850,8.631651,0.000000,-4.512195,-1.219512,0
-1.015488,3.745811,8.679551,3.414634,5.975610,-0.121951,0
-0.977168,3.707490,8.631651,-4.146341,-1.463415,1.829268,0
-0.967588,3.487149,8.564590,4.878049,4.756098,1.219512,0
-1.025068,3.554209,8.574170,-1.463415,4.024390,0.365854,0
-0.948428,3.467988,8.449629,3.902439,2.195122,2.195122,0
-0.996328,3.448828,8.411309,5.365854,4.756098,-8.048780,0
-0.958008,3.506309,8.507110,5.000000,2.560976,-4.634147,0
-0.948428,3.515889,8.459209,-0.121951,1.829268,7.195122,0
-0.929268,3.640430,8.583751,2.682927,0.243902,2.682927,0
-0.919688,3.697910,8.650811,-0.365854,0.853659,-2.804878,0
-0.910107,3.678750,8.737032,3.292683,2.804878,0.243902,0
-0.958008,3.669170,8.583751,0.853659,10.609756,-3.048780,0
-0.967588,3.535049,8.507110,0.853659,2.926829,-6.463415,0
-0.958008,3.448828,8.487949,3.048780,4.268293,-0.853659,0
-1.005908,3.506309,8.497530,-3.902439,-2.073171,2.317073,0
-1.044229,3.458408,8.468789,-2.195122,4.146341,2.682927,0
-1.005908,3.525469,8.468789,5.121951,7.682927,2.439024,0
-1.005908,3.525469,8.583751,-1.219512,-2.804878,3.780488,0
-0.967588,3.640430,8.602911,1.829268,1.951220,2.073171,0
-0.938848,3.496729,8.669971,2.804878,-2.439024,0.853659,0
-0.958008,3.650010,8.526270,1.829268,1.341463,1.829268,0
-0.938848,3.640430,8.612491,1.219512,3.902439,-0.609756,0
-0.986748,3.563789,8.526270,3.902439,-0.121951,-2.073171,0
-0.958008,3.544629,8.574170,-4.512195,1.463415,7.439024,0
-0.938848,3.535049,8.545430,-3.292683,0.975610,4.268293,0
-0.938848,3.477569,8.612491,-1.585366,0.365854,0.243902,0
-1.005908,3.506309,8.583751,-4.146341,3.292683,2.195122,0
-0.938848,3.554209,8.650811,-3.170732,-0.487805,-0.487805,0
-0.958008,3.506309,8.526270,4.146341,-0.487805,-2.317073,0
-0.958008,3.506309,8.526270,4.756098,0.609756,3.414634,0
-0.967588,3.506309,8.602911,2.073171,-7.560976,-2.560976,0
-1.063389,3.477569,8.574170,0.853659,2.195122,-10.000000,0
-0.986748,3.563789,8.449629,5.000000,-0.853659,7.317073,0
-1.034649,3.602109,8.612491,6.341464,2.073171,-4.268293,0
-0.967588,3.573369,8.698711,-1.829268,3.048780,-4.268293,0
-0.948428,3.630850,8.593330,0.853659,-1.463415,7.195122,0
-1.005908,3.554209,8.555010,1.585366,4.024390,2.073171,0
-0.996328,3.563789,8.497530,4.878049,0.000000,-3.170732,0
-0.996328,3.506309,8.497530,-5.365854,-2.560976,-1.951220,0
-0.967588,3.535049,8.430470,-10.731708,-0.975610,3.780488,0
-0.996328,3.429668,8.363408,-3.414634,-4.512195,0.365854,0
-0.986748,3.506309,8.516690,-0.853659,-2.195122,5.487805,0
-1.015488,3.515889,8.593330,1.585366,4.634147,5.365854,0
-0.967588,3.554209,8.612491,2.560976,-2.317073,1.097561,0
-0.967588,3.688330,8.737032,2.073171,-1.585366,-0.243902,0
-0.929268,3.611690,8.641231,-2.560976,6.463415,0.609756,0
-0.958008,3.582949,8.641231,3.414634,-2.317073,6.707317,0
-0.958008,3.487149,8.650811,-5.853659,-0.487805,-4.146341,0
-0.938848,3.650010,8.555010,-1.463415,-2.926829,1.219512,0
-0.948428,3.535049,8.593330,0.853659,4.024390,-0.853659,0
-0.977168,3.515889,8.535850,-0.243902,3.902439,3.780488,0
-0.996328,3.496729,8.449629,-0.365854,-6.829268,1.097561,0
-0.958008,3.515889,8.507110,6.585366,-0.731707,-0.487805,0
-0.986748,3.487149,8.516690,0.121951,-1.463415,-1.463415,0
-0.958008,3.544629,8.449629,1.951220,-1.951220,-0.731707,0
-0.938848,3.487149,8.516690,-3.292683,-5.365854,4.878049,0
-0.996328,3.544629,8.650811,-3.414634,-3.902439,0.487805,0
-0.986748,3.640430,8.497530,-3.048780,0.731707,-5.243903,0
-0.958008,3.563789,8.555010,-3.902439,-1.951220,0.000000,0
-0.919688,3.592530,8.717872,-1.463415,6.707317,-0.731707,0
-0.948428,3.563789,8.574170,0.121951,2.804878,-0.487805,0
-0.977168,3.506309,8.583751,-2.073171,-4.878049,-1.219512,0
-1.005908,3.477569,8.535850,6.097561,7.073171,5.121951,0
-0.977168,3.467988,8.420889,-0.609756,-2.439024,-2.926829,0
-0.900527,3.525469,8.478370,-1.829268,1.219512,0.365854,0
-0.996328,3.506309,8.478370,-4.756098,3.048780,2.317073,0
-1.015488,3.544629,8.535850,1.951220,-0.853659,1.707317,0
-1.005908,3.535049,8.593330,0.487805,-0.487805,2.317073,0
-0.929268,3.487149,8.631651,0.000000,-2.317073,5.609756,0
-0.910107,3.525469,8.593330,2.682927,-7.195122,0.731707,0
-0.996328,3.544629,8.487949,1.951220,-1.707317,0.731707,0
-0.977168,3.592530,8.535850,0.853659,-6.585366,5.000000,0
-0.986748,3.544629,8.612491,-2.804878,-4.268293,3.780488,0
-0.986748,3.544629,8.564590,-3.902439,-3.414634,-0.487805,0
-0.996328,3.573369,8.487949,-5.609756,1.829268,-7.073171,0
-0.948428,3.602109,8.545430,2.073171,3.048780,-3.780488,0
-0.929268,3.592530,8.555010,-2.439024,0.243902,-3.780488,0
-1.015488,3.554209,8.526270,0.975610,2.195122,-8.414635,0
-0.958008,3.630850,8.650811,-0.731707,-4.756098,-1.097561,0
-1.005908,3.592530,8.612491,-5.243903,-1.463415,3.780488,0
-0.958008,3.525469,8.612491,-2.804878,2.073171,4.512195,0
-0.938848,3.563789,8.641231,2.195122,7.682927,0.243902,0
-0.996328,3.554209,8.583751,8.170732,-2.317073,-6.219512,0
-0.948428,3.544629,8.468789,-4.390244,-2.926829,0.121951,0
-0.929268,3.515889,8.468789,1.707317,-2.195122,4.024390,0
-0.986748,3.506309,8.382568,3.536585,-0.243902,-1.951220,0
-0.996328,3.573369,8.555010,1.585366,1.341463,-1.463415,0
-0.986748,3.582949,8.545430,-2.560976,-0.487805,4.512195,0
-0.996328,3.554209,8.468789,-3.048780,3.658537,-0.609756,0
-1.005908,3.506309,8.612491,-1.707317,1.097561,2.317073,0
-0.958008,3.496729,8.507110,-5.365854,-3.292683,-0.853659,0
-0.986748,3.496729,8.574170,-1.097561,3.292683,0.731707,0
-1.005908,3.535049,8.622070,-0.853659,-0.975610,5.000000,0
-0.986748,3.573369,8.564590,3.414634,1.829268,-5.731708,0
-0.996328,3.515889,8.641231,-1.219512,3.292683,-0.365854,0
-0.967588,3.554209,8.583751,5.975610,1.585366,-7.317073,0
-1.044229,3.554209,8.555010,0.243902,-1.585366,2.682927,0
-0.958008,3.535049,8.602911,2.682927,0.975610,-5.000000,0
-0.919688,3.573369,8.602911,-1.097561,-4.268293,0.975610,0
-0.986748,3.563789,8.430470,-3.292683,2.439024,3.902439,0
-0.910107,3.439248,8.401729,-2.317073,-7.317073,-2.439024,0
-0.977168,3.592530,8.468789,3.414634,-0.487805,2.804878,0
-0.929268,3.525469,8.564590,-1.951220,-3.780488,-5.487805,0
-1.034649,3.611690,8.612491,1.585366,-3.902439,-5.000000,0
-1.005908,3.602109,8.650811,-4.146341,-4.878049,7.560976,0
-1.005908,3.544629,8.526270,-4.024390,3.048780,-0.487805,0
-1.034649,3.554209,8.631651,-2.926829,-0.243902,-1.341463,0
-1.053809,3.496729,8.545430,-1.463415,3.292683,-1.219512,0
-0.977168,3.554209,8.392149,7.073171,-3.048780,1.707317,0
-1.044229,3.458408,8.372989,0.853659,-0.487805,-2.195122,0
-0.986748,3.573369,8.459209,-2.439024,0.609756,3.048780,0
-0.958008,3.563789,8.478370,-2.926829,-1.707317,0.487805,0
-1.005908,3.621270,8.593330,-1.829268,-1.463415,-2.682927,0
-1.005908,3.602109,8.574170,1.219512,-0.975610,-3.048780,0
-0.948428,3.544629,8.622070,-1.707317,-1.829268,3.658537,0
-0.977168,3.611690,8.602911,-9.268293,7.195122,2.073171,0
-1.034649,3.554209,8.516690,-10.487805,-4.024390,8.536586,0
-0.958008,3.573369,8.574170,-3.780488,-1.463415,-3.292683,0
-1.025068,3.592530,8.574170,4.146341,1.951220,2.073171,0
-0.996328,3.496729,8.497530,0.487805,-6.219512,-3.048780,0
-0.986748,3.477569,8.564590,3.414634,-4.024390,0.000000,0
-0.958008,3.525469,8.535850,1.585366,-1.097561,-3.292683,0
-0.929268,3.515889,8.526270,-3.170732,1.219512,4.512195,0
-0.910107,3.602109,8.507110,-5.853659,-0.121951,0.731707,0
-0.948428,3.515889,8.420889,2.560976,3.414634,-2.439024,0
-0.967588,3.515889,8.535850,2.560976,1.097561,-0.853659,0
-1.034649,3.592530,8.622070,3.658537,6.951220,-8.048780,0
-0.996328,3.515889,8.622070,1.097561,-1.585366,-4.878049,0
-1.015488,3.592530,8.535850,5.609756,4.390244,-6.463415,0
-0.919688,3.506309,8.535850,-2.560976,2.439024,-3.902439,0
-0.910107,3.535049,8.583751,-3.780488,-2.926829,1.097561,0
-1.025068,3.554209,8.583751,0.121951,5.487805,5.975610,0
-0.919688,3.535049,8.593330,2.560976,0.609756,-1.219512,0
-0.977168,3.554209,8.574170,-0.731707,-2.317073,0.609756,0
-0.967588,3.535049,8.535850,1.829268,1.829268,2.317073,0
-0.938848,3.563789,8.574170,0.853659,2.073171,-3.048780,0
