ax,ay,az,gx,gy,gz,beat_event
-0.929268,3.678750,8.478370,-1.707317,-1.951220,4.512195,0
-0.977168,3.774551,8.420889,1.219512,0.243902,2.804878,0
-0.929268,3.755391,8.449629,0.243902,-1.463415,3.414634,0
-0.900527,3.736231,8.449629,-3.902439,-8.292683,6.097561,0
-0.900527,3.707490,8.363408,0.975610,1.097561,0.975610,0
-0.871787,3.841611,8.497530,-1.829268,-4.512195,2.317073,0
-0.804727,3.889512,8.478370,-6.585366,-2.195122,12.195122,0
-0.948428,3.745811,8.468789,-0.121951,-3.780488,0.731707,0
-0.785566,3.755391,8.440049,0.487805,-0.975610,2.560976,0
-0.881367,3.870352,8.478370,4.024390,-0.487805,-2.560976,0
-0.900527,3.707490,8.420889,2.439024,2.682927,-0.365854,0
-0.871787,3.879932,8.555010,1.341463,4.390244,-1.463415,0
-0.843047,3.851192,8.478370,-0.365854,1.707317,3.780488,0
-0.900527,3.784131,8.449629,-6.829268,-1.463415,0.975610,0
-0.881367,3.832031,8.487949,6.219512,3.902439,-8.536586,0
-0.881367,3.908672,8.459209,-4.024390,2.317073,0.731707,0
-0.881367,3.784131,8.372989,0.609756,5.609756,4.146341,0
-0.881367,3.812871,8.411309,1.707317,4.024390,-1.585366,0
-0.871787,3.841611,8.440049,1.341463,1.097561,-4.512195,0
-0.862207,3.764971,8.430470,-6.463415,-4.878049,1.463415,0
-0.900527,3.745811,8.401729,1.829268,-0.853659,0.853659,0
-0.852627,3.822451,8.411309,-4.024390,-4.878049,1.097561,0
-0.929268,3.726650,8.286768,2.926829,2.926829,-5.121951,0
-0.881367,3.774551,8.392149,-3.536585,0.975610,8.658537,0
-0.881367,3.822451,8.382568,0.243902,-2.439024,-5.365854,0
-0.938848,3.745811,8.363408,3.048780,1.097561,9.878049,0
-0.910107,3.793711,8.459209,1.951220,3.780488,-7.926829,0
-0.910107,3.793711,8.535850,-1.829268,3.292683,-7.195122,0
-0.938848,3.707490,8.430470,1.585366,2.560976,-2.682927,0
-0.900527,3.803291,8.487949,0.000000,-1.341463,6.097561,0
-0.919688,3.803291,8.507110,0.243902,3.780488,-8.170732,0
-0.919688,3.803291,8.449629,0.243902,2.560976,-2.560976,0
-0.929268,3.812871,8.487949,-3.414634,2.073171,-0.975610,0
-0.881367,3.822451,8.430470,4.146341,5.243903,-3.658537,0
-0.785566,3.793711,8.497530,-5.121951,-5.243903,2.317073,0
-0.871787,3.832031,8.487949,-0.975610,-6.829268,2.439024,0
-0.890947,3.832031,8.420889,3.536585,-3.048780,4.390244,0
-0.910107,3.755391,8.468789,-2.439024,-4.756098,-5.365854,0
-0.843047,3.793711,8.516690,2.926829,-0.731707,-1.219512,0
-0.958008,3.697910,8.516690,-0.731707,-2.926829,-0.609756,0
-0.910107,3.726650,8.497530,5.243903,-3.658537,-1.585366,0
-0.890947,3.774551,8.497530,1.707317,-0.853659,4.634147,0
-0.900527,3.870352,8.411309,2.317073,1.219512,-3.902439,0
-0.775986,3.755391,8.478370,-0.365854,0.609756,-0.487805,0
-0.862207,3.717071,8.526270,4.146341,1.585366,3.048780,0
-0.910107,3.793711,8.487949,1.341463,-0.975610,1.341463,0
-0.910107,3.726650,8.449629,-9.268293,4.268293,3.902439,0
-0.900527,3.774551,8.487949,-0.365854,0.731707,-1.097561,0
-0.804727,3.803291,8.401729,-1.951220,4.878049,1.585366,0
-0.910107,3.793711,8.440049,2.682927,3.536585,-4.512195,0
-0.852627,3.755391,8.545430,1.097561,5.121951,0.731707,0
-0.890947,3.774551,8.487949,-2.073171,-2.439024,-1.951220,0
-0.919688,3.726650,8.344249,1.341463,2.073171,1.097561,0
-0.919688,3.784131,8.535850,-0.243902,-2.073171,8.048780,0
-0.823887,3.841611,8.574170,2.804878,-0.609756,0.731707,0
-0.900527,3.774551,8.516690,3.414634,-1.463415,-5.243903,0
-0.843047,3.803291,8.440049,1.219512,-0.853659,-3.902439,0
-0.843047,3.860772,8.449629,5.365854,1.707317,-5.243903,0
-0.900527,3.764971,8.449629,-3.658537,-0.731707,0.243902,0
-0.862207,3.707490,8.516690,0.853659,-1.219512,-0.487805,0
-0.900527,3.851192,8.459209,0.487805,4.146341,1.951220,0
-0.881367,3.812871,8.459209,-3.292683,4.512195,-2.195122,0
-0.823887,3.832031,8.497530,-0.365854,4.024390,-0.609756,0
-0.862207,3.812871,8.487949,1.219512,3.902439,5.243903,0
-0.929268,3.745811,8.516690,2.439024,-3.292683,-2.804878,0
-0.938848,3.784131,8.468789,-4.756098,-5.365854,0.000000,0
-0.900527,3.764971,8.507110,1.951220,-4.512195,8.292683,0
-0.890947,3.764971,8.449629,7.317073,-1.463415,-5.365854,0
-0.929268,3.745811,8.478370,0.609756,-1.585366,-1.463415,0
-0.919688,3.745811,8.430470,-0.853659,0.365854,2.560976,0
-0.814307,3.726650,8.411309,0.000000,-5.853659,3.292683,0
-0.948428,3.755391,8.487949,4.756098,5.487805,1.219512,0
-0.843047,3.832031,8.459209,-0.731707,2.560976,-0.609756,0
